CDM_ID,CREATED,EMERGENCY_REPORTABLE,TCA,MIN_RNG,PC,SAT_1_ID,SAT_1_NAME,SAT1_OBJECT_TYPE,SAT1_RCS,SAT_1_EXCL_VOL,SAT_2_ID,SAT_2_NAME,SAT2_OBJECT_TYPE,SAT2_RCS,SAT_2_EXCL_VOL
"63425956","2020-12-14 18:14:04.000000","Y","2020-12-16T19:30:13.401000","316","","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63425957","2020-12-14 18:14:04.000000","Y","2020-12-17T01:06:34.441000","353","","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63425958","2020-12-14 18:14:04.000000","Y","2020-12-17T06:42:58.633000","392","","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63425959","2020-12-14 18:14:05.000000","Y","2020-12-17T12:19:22.510000","433","","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63425960","2020-12-14 18:14:05.000000","Y","2020-12-17T17:55:58.721000","476","","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63427853","2020-12-14 16:31:10.000000","Y","2020-12-16T23:29:40.501000","140","0.0001085987","40558","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","1.00","41824","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63428423","2020-12-14 16:31:10.000000","Y","2020-12-16T23:29:40.501000","140","0.0001085987","41824","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","40558","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","1.00"
"63439351","2020-12-14 18:14:00.000000","Y","2020-12-14T22:30:15.958000","121","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63439353","2020-12-14 18:14:00.000000","Y","2020-12-15T04:09:37.568000","133","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63439355","2020-12-14 18:14:00.000000","Y","2020-12-15T09:48:12.368000","150","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63439356","2020-12-14 18:14:03.000000","Y","2020-12-15T11:36:49.194000","264","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63439357","2020-12-14 18:14:01.000000","Y","2020-12-15T15:26:07.001000","170","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63439358","2020-12-14 18:14:03.000000","Y","2020-12-15T17:24:17.474000","304","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63439359","2020-12-14 18:14:01.000000","Y","2020-12-15T21:03:36.667000","194","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63439360","2020-12-14 18:14:04.000000","Y","2020-12-15T23:16:58.257000","344","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63439361","2020-12-14 18:14:02.000000","Y","2020-12-16T02:40:37.529000","220","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63439362","2020-12-14 18:14:02.000000","Y","2020-12-16T08:17:19.153000","250","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63439363","2020-12-14 18:14:03.000000","Y","2020-12-16T13:53:48.148000","282","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63439364","2020-12-14 18:14:04.000000","Y","2020-12-16T19:30:13.401000","316","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63439365","2020-12-14 18:14:04.000000","Y","2020-12-17T01:06:34.441000","353","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63439366","2020-12-14 18:14:04.000000","Y","2020-12-17T06:42:58.633000","392","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63439367","2020-12-14 18:14:05.000000","Y","2020-12-17T12:19:22.510000","433","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63439368","2020-12-14 18:14:05.000000","Y","2020-12-17T17:55:58.721000","476","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63485427","2020-12-15 00:16:51.000000","Y","2020-12-16T10:32:52.001000","147","0.0001160608","506","EXPLORER 16","PAYLOAD","MEDIUM","5.00","38191","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"63485679","2020-12-15 00:16:52.000000","Y","2020-12-15T16:46:31.204000","267","0.0001514041","8026","METEOR 2-1","PAYLOAD","LARGE","5.00","27742","COSMOS 1823 DEB","DEBRIS","SMALL","1.00"
"63485702","2020-12-15 00:16:49.000000","Y","2020-12-16T12:01:54.253000","60","0.005371654","9818","COSMOS 886 DEB","DEBRIS","SMALL","1.00","44400","OBJECT Q","TBA","SMALL","5.00"
"63485796","2020-12-15 00:17:00.000000","Y","2020-12-16T17:05:13.453000","769","0.000204405","12642","COSMOS 1293","PAYLOAD","MEDIUM","5.00","43357","GLOBALSTAR M004 DEB","DEBRIS","SMALL","1.00"
"63485889","2020-12-15 00:17:00.000000","Y","2020-12-17T07:10:31.562000","719","0.0004009849","13916","COSMOS 1447","PAYLOAD","LARGE","5.00","42126","COSMOS 1275 DEB","DEBRIS","SMALL","1.00"
"63485910","2020-12-15 00:16:49.000000","Y","2020-12-17T07:56:54.525000","84","0.001516659","14452","METEOR 2-10","PAYLOAD","LARGE","5.00","35177","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63485949","2020-12-15 00:33:19.000000","Y","2020-12-15T08:18:30.306000","3895","","15057","RADUGA 15","PAYLOAD","LARGE","0.00","25611","FENGYUN 2A AKM","ROCKET BODY","MEDIUM","0.00"
"63486024","2020-12-15 00:16:49.000000","Y","2020-12-15T05:27:00.762000","81","0.00165365","16012","SL-8 R/B","ROCKET BODY","LARGE","3.00","35169","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63486081","2020-12-15 00:17:01.000000","Y","2020-12-17T20:14:00.338000","784","0.0001270484","16969","NOAA 10","PAYLOAD","LARGE","5.00","31288","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63486143","2020-12-15 00:16:49.000000","Y","2020-12-16T21:57:25.218000","63","0.0009105918","17800","COSMOS 1375 DEB","DEBRIS","SMALL","1.00","32455","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63486489","2020-12-15 00:33:40.000000","Y","2020-12-16T09:55:45.104000","4978","","23127","ARIANE 44LP+ R/B","ROCKET BODY","LARGE","0.00","28119","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00"
"63486892","2020-12-15 00:16:48.000000","Y","2020-12-17T08:17:23.633000","56","0.003272234","24841","IRIDIUM 16","PAYLOAD","LARGE","5.00","34962","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"63486989","2020-12-15 00:33:19.000000","Y","2020-12-15T08:18:30.306000","3895","","25611","FENGYUN 2A AKM","ROCKET BODY","MEDIUM","0.00","15057","RADUGA 15","PAYLOAD","LARGE","0.00"
"63487650","2020-12-15 00:33:40.000000","Y","2020-12-16T09:55:45.104000","4978","","28119","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00","23127","ARIANE 44LP+ R/B","ROCKET BODY","LARGE","0.00"
"63488416","2020-12-15 00:16:50.000000","Y","2020-12-17T01:41:05.984000","99","0.0003942971","30707","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","34091","IRIDIUM 33 DEB","DEBRIS","SMALL","1.00"
"63488999","2020-12-15 00:16:49.000000","Y","2020-12-16T21:57:25.218000","63","0.0009105918","32455","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","17800","COSMOS 1375 DEB","DEBRIS","SMALL","1.00"
"63489440","2020-12-15 00:16:50.000000","Y","2020-12-17T01:41:05.984000","99","0.0003942971","34091","IRIDIUM 33 DEB","DEBRIS","SMALL","1.00","30707","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63489557","2020-12-15 00:16:48.000000","Y","2020-12-17T08:17:23.633000","56","0.003272234","34962","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","24841","IRIDIUM 16","PAYLOAD","LARGE","5.00"
"63489559","2020-12-15 00:16:49.000000","Y","2020-12-15T05:27:00.762000","81","0.00165365","35169","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","16012","SL-8 R/B","ROCKET BODY","LARGE","3.00"
"63489560","2020-12-15 00:16:49.000000","Y","2020-12-17T07:56:54.525000","84","0.001516659","35177","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","14452","METEOR 2-10","PAYLOAD","LARGE","5.00"
"63550861","2020-12-15 11:12:14.000000","Y","2020-12-16T10:32:52.000000","147","0.0001192197","506","EXPLORER 16","PAYLOAD","MEDIUM","5.00","38191","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"63550872","2020-12-15 11:12:12.000000","Y","2020-12-18T02:09:52.581000","55","0.0001842555","715","THOR ABLESTAR DEB","DEBRIS","SMALL","1.00","17800","COSMOS 1375 DEB","DEBRIS","SMALL","1.00"
"63550924","2020-12-15 11:12:16.000000","Y","2020-12-18T08:13:16.662000","421","0.0004305207","2801","COSMOS 158","PAYLOAD","LARGE","5.00","32243","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63551053","2020-12-15 11:12:12.000000","Y","2020-12-18T10:58:22.082000","44","0.0003097007","5301","SL-8 DEB","DEBRIS","SMALL","1.00","82755","UNKNOWN","UNKNOWN","","3.00"
"63551089","2020-12-15 11:12:12.000000","Y","2020-12-17T23:58:07.648000","45","0.0001048547","6752","COSMOS 249 DEB","DEBRIS","SMALL","1.00","29083","DMSP 5D-2 F11 DEB","DEBRIS","SMALL","1.00"
"63551198","2020-12-15 11:12:14.000000","Y","2020-12-17T07:33:43.971000","186","0.0001128853","11971","COSMOS 1176 FUEL CORE","PAYLOAD","MEDIUM","5.00","39906","SL-16 DEB","DEBRIS","SMALL","1.00"
"63551225","2020-12-15 11:12:19.000000","Y","2020-12-16T17:05:13.450000","802","0.0001962184","12642","COSMOS 1293","PAYLOAD","MEDIUM","5.00","43357","GLOBALSTAR M004 DEB","DEBRIS","SMALL","1.00"
"63551268","2020-12-15 11:12:12.000000","Y","2020-12-17T22:45:54.949000","41","0.0002787677","13474","SL-8 DEB","DEBRIS","SMALL","1.00","29751","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63551342","2020-12-15 11:12:17.000000","Y","2020-12-18T01:19:12.096000","465","0.0001755828","14172","COSMOS 1474","PAYLOAD","MEDIUM","5.00","8166","THORAD DELTA 1 DEB","DEBRIS","SMALL","1.00"
"63551353","2020-12-15 11:12:13.000000","Y","2020-12-17T07:56:54.528000","90","0.002146209","14452","METEOR 2-10","PAYLOAD","LARGE","5.00","35177","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63551577","2020-12-15 11:12:12.000000","Y","2020-12-18T02:09:52.581000","55","0.0001842555","17800","COSMOS 1375 DEB","DEBRIS","SMALL","1.00","715","THOR ABLESTAR DEB","DEBRIS","SMALL","1.00"
"63551578","2020-12-15 11:12:12.000000","Y","2020-12-16T21:57:25.229000","59","0.0007174532","17800","COSMOS 1375 DEB","DEBRIS","SMALL","1.00","32455","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63551948","2020-12-15 11:43:40.000000","Y","2020-12-16T09:55:45.028000","4905","","23127","ARIANE 44LP+ R/B","ROCKET BODY","LARGE","0.00","28119","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00"
"63552318","2020-12-15 11:12:13.000000","Y","2020-12-17T08:17:23.624000","90","0.0006969046","24841","IRIDIUM 16","PAYLOAD","LARGE","5.00","34962","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"63552985","2020-12-15 11:43:40.000000","Y","2020-12-16T09:55:45.028000","4905","","28119","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00","23127","ARIANE 44LP+ R/B","ROCKET BODY","LARGE","0.00"
"63553341","2020-12-15 11:12:12.000000","Y","2020-12-17T23:58:07.648000","45","0.0001048547","29083","DMSP 5D-2 F11 DEB","DEBRIS","SMALL","1.00","6752","COSMOS 249 DEB","DEBRIS","SMALL","1.00"
"63553517","2020-12-15 11:12:12.000000","Y","2020-12-17T22:45:54.949000","41","0.0002787677","29751","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","13474","SL-8 DEB","DEBRIS","SMALL","1.00"
"63553523","2020-12-15 11:12:11.000000","Y","2020-12-15T23:45:37.398000","29","0.0003718811","30693","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","40442","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","1.00"
"63553524","2020-12-15 11:12:11.000000","Y","2020-12-17T01:41:06.003000","24","0.0005597662","30707","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","34091","IRIDIUM 33 DEB","DEBRIS","SMALL","1.00"
"63553934","2020-12-15 11:12:11.000000","Y","2020-12-16T00:23:51.420000","32","0.0006542951","31820","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","35989","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"63554072","2020-12-15 11:12:12.000000","Y","2020-12-16T21:57:25.229000","59","0.0007174532","32455","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","17800","COSMOS 1375 DEB","DEBRIS","SMALL","1.00"
"63554337","2020-12-15 11:12:11.000000","Y","2020-12-17T01:41:06.003000","24","0.0005597662","34091","IRIDIUM 33 DEB","DEBRIS","SMALL","1.00","30707","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63554435","2020-12-15 11:12:13.000000","Y","2020-12-17T08:17:23.624000","90","0.0006969046","34962","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","24841","IRIDIUM 16","PAYLOAD","LARGE","5.00"
"63554436","2020-12-15 11:12:11.000000","Y","2020-12-17T02:12:36.895000","33","0.0006242332","35073","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","42507","THORAD AGENA D DEB","DEBRIS","SMALL","1.00"
"63554437","2020-12-15 11:12:13.000000","Y","2020-12-17T07:56:54.528000","90","0.002146209","35177","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","14452","METEOR 2-10","PAYLOAD","LARGE","5.00"
"63554438","2020-12-15 11:12:11.000000","Y","2020-12-16T03:50:39.055000","34","0.0001501129","35249","CZ-4C DEB","DEBRIS","SMALL","1.00","41136","NOAA 16 DEB","DEBRIS","SMALL","1.00"
"63554528","2020-12-15 11:12:11.000000","Y","2020-12-16T00:23:51.420000","32","0.0006542951","35989","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","31820","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63554581","2020-12-15 11:12:11.000000","Y","2020-12-16T13:20:20.078000","34","0.0001985348","36439","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","270038","UNKNOWN","UNKNOWN","","3.00"
"63556209","2020-12-15 11:12:11.000000","Y","2020-12-15T23:45:37.398000","29","0.0003718811","40442","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","1.00","30693","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63556343","2020-12-15 11:12:11.000000","Y","2020-12-16T03:50:39.055000","34","0.0001501129","41136","NOAA 16 DEB","DEBRIS","SMALL","1.00","35249","CZ-4C DEB","DEBRIS","SMALL","1.00"
"63558144","2020-12-15 11:12:11.000000","Y","2020-12-17T02:12:36.895000","33","0.0006242332","42507","THORAD AGENA D DEB","DEBRIS","SMALL","1.00","35073","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"63614863","2020-12-15 16:02:08.000000","Y","2020-12-16T10:32:52.010000","166","0.0001249521","506","EXPLORER 16","PAYLOAD","MEDIUM","5.00","38191","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"63614872","2020-12-15 16:02:07.000000","Y","2020-12-18T02:09:52.582000","77","0.0002288285","715","THOR ABLESTAR DEB","DEBRIS","SMALL","1.00","17800","COSMOS 1375 DEB","DEBRIS","SMALL","1.00"
"63614901","2020-12-15 16:02:12.000000","Y","2020-12-18T11:18:00.376000","426","0.0001439337","899","EXPLORER 22","PAYLOAD","LARGE","5.00","10577","COSMOS 970 DEB","DEBRIS","MEDIUM","1.00"
"63614924","2020-12-15 16:02:10.000000","Y","2020-12-18T08:13:16.680000","298","0.0004853674","2801","COSMOS 158","PAYLOAD","LARGE","5.00","32243","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63615094","2020-12-15 16:02:05.000000","Y","2020-12-17T23:58:07.672000","29","0.0001153874","6752","COSMOS 249 DEB","DEBRIS","SMALL","1.00","29083","DMSP 5D-2 F11 DEB","DEBRIS","SMALL","1.00"
"63615143","2020-12-15 16:02:05.000000","Y","2020-12-16T12:01:54.304000","2","0.0204369","9818","COSMOS 886 DEB","DEBRIS","SMALL","1.00","44400","OBJECT Q","TBA","SMALL","5.00"
"63615331","2020-12-15 16:02:12.000000","Y","2020-12-18T01:19:12.096000","465","0.0001755578","14172","COSMOS 1474","PAYLOAD","MEDIUM","5.00","8166","THORAD DELTA 1 DEB","DEBRIS","SMALL","1.00"
"63615342","2020-12-15 16:02:07.000000","Y","2020-12-17T07:56:54.533000","92","0.003255657","14452","METEOR 2-10","PAYLOAD","LARGE","5.00","35177","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63615609","2020-12-15 16:02:07.000000","Y","2020-12-18T02:09:52.582000","77","0.0002288285","17800","COSMOS 1375 DEB","DEBRIS","SMALL","1.00","715","THOR ABLESTAR DEB","DEBRIS","SMALL","1.00"
"63615610","2020-12-15 16:02:06.000000","Y","2020-12-16T21:57:25.237000","37","0.001857551","17800","COSMOS 1375 DEB","DEBRIS","SMALL","1.00","32455","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63616000","2020-12-15 16:23:14.000000","Y","2020-12-16T09:55:45.032000","4908","","23127","ARIANE 44LP+ R/B","ROCKET BODY","LARGE","0.00","28119","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00"
"63616391","2020-12-15 16:02:08.000000","Y","2020-12-17T08:17:23.624000","106","0.0002511477","24841","IRIDIUM 16","PAYLOAD","LARGE","5.00","34962","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"63617058","2020-12-15 16:23:14.000000","Y","2020-12-16T09:55:45.032000","4908","","28119","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00","23127","ARIANE 44LP+ R/B","ROCKET BODY","LARGE","0.00"
"63617252","2020-12-15 16:02:05.000000","Y","2020-12-17T23:58:07.672000","29","0.0001153874","29083","DMSP 5D-2 F11 DEB","DEBRIS","SMALL","1.00","6752","COSMOS 249 DEB","DEBRIS","SMALL","1.00"
"63617387","2020-12-15 16:02:06.000000","Y","2020-12-15T23:45:37.398000","34","0.0003637918","30693","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","40442","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","1.00"
"63617388","2020-12-15 16:02:06.000000","Y","2020-12-17T01:41:06.007000","45","0.0006503804","30707","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","34091","IRIDIUM 33 DEB","DEBRIS","SMALL","1.00"
"63617419","2020-12-15 16:02:05.000000","Y","2020-12-16T00:23:51.422000","22","0.0007140397","31820","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","35989","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"63617577","2020-12-15 16:02:06.000000","Y","2020-12-16T21:57:25.237000","37","0.001857551","32455","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","17800","COSMOS 1375 DEB","DEBRIS","SMALL","1.00"
"63617750","2020-12-15 16:02:06.000000","Y","2020-12-17T01:41:06.007000","45","0.0006503804","34091","IRIDIUM 33 DEB","DEBRIS","SMALL","1.00","30707","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63617850","2020-12-15 16:02:08.000000","Y","2020-12-17T08:17:23.624000","106","0.0002511477","34962","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","24841","IRIDIUM 16","PAYLOAD","LARGE","5.00"
"63617851","2020-12-15 16:02:06.000000","Y","2020-12-17T02:12:36.912000","38","0.0007595648","35073","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","42507","THORAD AGENA D DEB","DEBRIS","SMALL","1.00"
"63617852","2020-12-15 16:02:07.000000","Y","2020-12-17T07:56:54.533000","92","0.003255657","35177","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","14452","METEOR 2-10","PAYLOAD","LARGE","5.00"
"63617853","2020-12-15 16:02:06.000000","Y","2020-12-16T03:50:39.062000","42","0.0002047428","35249","CZ-4C DEB","DEBRIS","SMALL","1.00","41136","NOAA 16 DEB","DEBRIS","SMALL","1.00"
"63617928","2020-12-15 16:02:05.000000","Y","2020-12-16T00:23:51.422000","22","0.0007140397","35989","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","31820","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63618754","2020-12-15 16:02:06.000000","Y","2020-12-15T23:45:37.398000","34","0.0003637918","40442","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","1.00","30693","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63618886","2020-12-15 16:02:06.000000","Y","2020-12-16T03:50:39.062000","42","0.0002047428","41136","NOAA 16 DEB","DEBRIS","SMALL","1.00","35249","CZ-4C DEB","DEBRIS","SMALL","1.00"
"63619534","2020-12-15 16:02:06.000000","Y","2020-12-17T02:12:36.912000","38","0.0007595648","42507","THORAD AGENA D DEB","DEBRIS","SMALL","1.00","35073","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"63681018","2020-12-16 01:07:48.000000","Y","2020-12-16T10:32:52.010000","171","0.0001276199","506","EXPLORER 16","PAYLOAD","MEDIUM","5.00","38191","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"63681031","2020-12-16 01:07:46.000000","Y","2020-12-16T04:53:00.566000","34","0.001315362","871","SCOUT X-4 R/B","ROCKET BODY","MEDIUM","3.00","8800","SL-3 R/B","ROCKET BODY","LARGE","3.00"
"63681098","2020-12-16 01:07:46.000000","Y","2020-12-16T04:53:00.566000","34","0.001315362","8800","SL-3 R/B","ROCKET BODY","LARGE","3.00","871","SCOUT X-4 R/B","ROCKET BODY","MEDIUM","3.00"
"63681103","2020-12-16 01:07:46.000000","Y","2020-12-16T12:01:54.300000","32","0.0266892","9818","COSMOS 886 DEB","DEBRIS","SMALL","1.00","44400","OBJECT Q","TBA","SMALL","5.00"
"63681141","2020-12-16 01:07:47.000000","Y","2020-12-17T22:45:54.954000","73","0.0004477736","13474","SL-8 DEB","DEBRIS","SMALL","1.00","29751","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63681159","2020-12-16 01:07:50.000000","Y","2020-12-18T01:19:12.095000","478","0.0002023067","14172","COSMOS 1474","PAYLOAD","MEDIUM","5.00","8166","THORAD DELTA 1 DEB","DEBRIS","SMALL","1.00"
"63681165","2020-12-16 01:07:47.000000","Y","2020-12-17T07:56:54.533000","97","0.002750073","14452","METEOR 2-10","PAYLOAD","LARGE","5.00","35177","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63681301","2020-12-16 01:07:46.000000","Y","2020-12-16T21:57:25.248000","19","0.002360808","17800","COSMOS 1375 DEB","DEBRIS","SMALL","1.00","32455","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63681341","2020-12-16 01:07:46.000000","Y","2020-12-18T17:13:12.963000","35","0.01070304","20232","COSMOS 2038","PAYLOAD","LARGE","5.00","22186","COSMOS 2215","PAYLOAD","MEDIUM","5.00"
"63681400","2020-12-16 01:07:46.000000","Y","2020-12-18T17:13:12.963000","35","0.01070304","22186","COSMOS 2215","PAYLOAD","MEDIUM","5.00","20232","COSMOS 2038","PAYLOAD","LARGE","5.00"
"63681820","2020-12-16 01:07:47.000000","Y","2020-12-17T22:45:54.954000","73","0.0004477736","29751","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","13474","SL-8 DEB","DEBRIS","SMALL","1.00"
"63681872","2020-12-16 01:07:46.000000","Y","2020-12-16T21:57:25.248000","19","0.002360808","32455","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","17800","COSMOS 1375 DEB","DEBRIS","SMALL","1.00"
"63681913","2020-12-16 01:07:46.000000","Y","2020-12-17T02:12:36.915000","34","0.000996615","35073","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","42507","THORAD AGENA D DEB","DEBRIS","SMALL","1.00"
"63681914","2020-12-16 01:07:47.000000","Y","2020-12-17T07:56:54.533000","97","0.002750073","35177","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","14452","METEOR 2-10","PAYLOAD","LARGE","5.00"
"63682692","2020-12-16 01:07:46.000000","Y","2020-12-17T02:12:36.915000","34","0.000996615","42507","THORAD AGENA D DEB","DEBRIS","SMALL","1.00","35073","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"63685894","2020-12-16 01:59:25.000000","Y","2020-12-18T22:23:49.643000","2422","","7250","WESTAR 1","PAYLOAD","LARGE","0.00","21019","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00"
"63686306","2020-12-16 01:59:25.000000","Y","2020-12-18T22:23:49.643000","2422","","21019","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00","7250","WESTAR 1","PAYLOAD","LARGE","0.00"
"63686412","2020-12-16 01:59:42.000000","Y","2020-12-16T09:55:45.016000","4910","","23127","ARIANE 44LP+ R/B","ROCKET BODY","LARGE","0.00","28119","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00"
